case,period,dataset,sample_id,seed,mirror_energy,target_energy,error_energy,hamai_error_db,status,reason
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_001,20260911,0.006872885782857372,394.98774570203375,790.2951121875981,-50.60650169221993,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_001,20260912,0.00012646100045679868,394.98774570203375,789.9072275206748,-67.95619470856225,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_002,20260908,5.109320164619937e-05,62.79665821822091,125.49845925697728,-63.902752678520294,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_002,20260909,0.00015861632006251118,62.79665821822091,125.08996070688679,-58.96874583441704,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_002,20260910,0.0013427951209736355,62.79665821822091,124.37491707077463,-49.6672304928054,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_002,20260911,2.3789715156283137e-07,62.79665821822091,124.72331918666916,-87.19556592312686,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_002,20260912,0.0010431887669256929,62.79665821822091,125.18508337922597,-50.79189680592634,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_003,20260908,1.7248443050737335e-05,671.0116254218816,1343.8819322636095,-78.9161119083363,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_003,20260909,0.003986529327287944,671.0116254218816,1339.974465425793,-55.26501559041912,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_003,20260910,0.00454299668133118,671.0116254218816,1342.832220598715,-54.70679333726211,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_003,20260911,0.00015671531645970561,671.0116254218816,1341.6855577107162,-69.32539298153985,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_003,20260912,0.00012190762167270031,671.0116254218816,1338.9685041605665,-70.40739499305639,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_004,20260908,0.0015474561472947964,102.12200125970605,205.07319261117155,-51.222905417762014,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_004,20260909,1.1751995097745469e-07,102.12200125970605,205.32477288222884,-92.4232605400981,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_004,20260910,0.0010785805752419853,102.12200125970605,206.89679814349725,-52.829011747666584,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_004,20260911,0.0029844172785052662,102.12200125970605,203.98180211119904,-48.34731878461614,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_004,20260912,0.0003366510461090035,102.12200125970605,204.6748419213483,-57.83884494016362,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_005,20260908,0.0014759756289510239,481.52606119897007,961.8668047811933,-58.140357501043624,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_005,20260909,1.0749162811559805e-05,481.52606119897007,963.9269881306736,-79.52669458510705,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_005,20260910,0.0017645015026967023,481.52606119897007,962.7820642787507,-57.36905958382933,ok,
